tool,formula,variables,formula_id,output,time
all,(G(!p2|X(p3U!p1))&X((p2&G!p1)|(GFp1&Gp0))&G(!p0|G!p3)&G(p1|!p3)),#r#s#p#q,5967,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s))))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,5967,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s))))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,5967,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&G(p1|!p3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))),#r#s#p#q,5968,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s))))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,5968,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s))))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,5968,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&(F(p0&p2)|(p0&FGp1&Fp1))&G(p1|!p3)),#r#s#p#q,5969,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s))))))) && ([](((!p) || (X(((q) U (!s)))))))),#r#s#p#q,5969,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s))))))) & (G(((!p) | (X(((q) U (!s)))))))),#r#s#p#q,5969,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)),#r#s#p#q,5970,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s))))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,5970,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s))))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,5970,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&(F(p0&p2)|(p0&F!p1&Fp1))&G(p1|!p3)),#r#s#p#q,5971,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s)))))))),#r#s#p#q,5971,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s)))))))),#r#s#p#q,5971,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&(((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(p1|!p3)),#r#s#p#q,5972,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s))))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,5972,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s))))))) & (((G(((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q)))))))))))) | (((((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q))))))))))) U (G(F(((r) & (p)))))))))),#r#s#p#q,5972,SAT,0.03
all,(G(!p2|X(p3U!p1))&(F(p0&p1)|F(p0&p2))&G(!p0|G!p3)&G(p1|!p3)),#r#s#p#q,5973,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((<>(((r) && (s)))) || (<>(((r) && (p)))))) && ([](((!r) || ([](!q))))) && ([](((!p) || (X(((q) U (!s)))))))),#r#s#p#q,5973,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((F(((r) & (s)))) | (F(((r) & (p)))))) & (G(((!r) | (G(!q))))) & (G(((!p) | (X(((q) U (!s)))))))),#r#s#p#q,5973,SAT,0.03
all,((F(p0&Fp3)|F(p2&G!p3))&G(!p0|G!p3)&G(p1|!p3)&G(!p2|X(p3U!p1))),#r#s#p#q,5974,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && (((<>(((r) && (<>(q))))) || (<>(((p) && ([](!q))))))) && ([](((!p) || (X(((q) U (!s)))))))),#r#s#p#q,5974,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (((F(((r) & (F(q))))) | (F(((p) & (G(!q))))))) & (G(((!p) | (X(((q) U (!s)))))))),#r#s#p#q,5974,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&G(p1|!p3)&(X(p2&G!p3)|F(p0&Fp1))),#r#s#p#q,5975,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q))))))) && ([](((!p) || (X(((q) U (!s)))))))),#r#s#p#q,5975,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q))))))) & (G(((!p) | (X(((q) U (!s)))))))),#r#s#p#q,5975,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&(F(p0&Fp1)|(p2&G!p3))&G(p1|!p3)),#r#s#p#q,5976,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s))))))) && ([](((!p) || (X(((q) U (!s)))))))),#r#s#p#q,5976,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (((((p) & (G(!q)))) | (F(((r) & (F(s))))))) & (G(((!p) | (X(((q) U (!s)))))))),#r#s#p#q,5976,SAT,0.03
all,(G(!p2|X(p3U!p1))&G(!p0|G!p3)&((p0&Fp1)|F(p2&G!p3))&G(p1|!p3)),#r#s#p#q,5977,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q))))))) && ([](((!p) || (X(((q) U (!s)))))))),#r#s#p#q,5977,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (((((r) & (F(s)))) | (F(((p) & (G(!q))))))) & (G(((!p) | (X(((q) U (!s)))))))),#r#s#p#q,5977,SAT,0.03
all,G(p1|!p3),#r#s#p#q,5978,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,5978,SAT,0.03
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,5978,SAT,0.02
all,(G(!p2|F(p0&p3))&G(!p0|p2)),#r#s#p#q,5979,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5979,SAT,0.02
NUSMV_v260,((G(((!r) | (p)))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5979,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&G(p1|!p3)),#r#s#p#q,5980,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5980,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5980,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&G(p1|!p3)&((Fp2&p0)|GF(p0&Fp1))),#r#s#p#q,5981,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q))))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,5981,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q))))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,5981,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,5982,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p))))))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5982,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (((((r) & (F(s)))) | (F(((r) & (X(p))))))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5982,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&G(p1|!p3)&(F(p0&Fp1)WF(p2&G!p3))),#r#s#p#q,5983,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q))))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,5983,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q))))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,5983,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&G(p1|!p3)&X((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,5984,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q))))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,5984,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q))))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,5984,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(p1|!p3)),#r#s#p#q,5985,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q))))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,5985,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q))))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,5985,SAT,0.03
all,(G(!p2|F(p0&p3))&X((p2&G!p1)|(GFp1&Gp0))&G(p1|!p3)&G(!p0|p2)),#r#s#p#q,5986,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q))))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,5986,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q))))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,5986,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&G(p1|!p3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))),#r#s#p#q,5987,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q))))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,5987,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q))))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,5987,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&(F(p0&p2)|(p0&FGp1&Fp1))&G(p1|!p3)),#r#s#p#q,5988,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s))))))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5988,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s))))))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5988,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)),#r#s#p#q,5989,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q))))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,5989,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q))))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,5989,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&(F(p0&p2)|(p0&F!p1&Fp1))&G(p1|!p3)),#r#s#p#q,5990,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5990,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5990,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&(((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(p1|!p3)),#r#s#p#q,5991,DIFF,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && ([](((!p) || (<>(((r) && (q))))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,5991,TIMEOUT,300.0
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (G(((!p) | (F(((r) & (q))))))) & (((G(((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q)))))))))))) | (((((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q))))))))))) U (G(F(((r) & (p)))))))))),#r#s#p#q,5991,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&(F(p0&p1)|F(p0&p2))&G(p1|!p3)),#r#s#p#q,5992,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && (((<>(((r) && (s)))) || (<>(((r) && (p)))))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5992,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (((F(((r) & (s)))) | (F(((r) & (p)))))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5992,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&G(p1|!p3)&(F(p0&Fp3)|F(p2&G!p3))),#r#s#p#q,5993,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && (((<>(((r) && (<>(q))))) || (<>(((p) && ([](!q))))))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5993,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (((F(((r) & (F(q))))) | (F(((p) & (G(!q))))))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5993,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&G(p1|!p3)&(X(p2&G!p3)|F(p0&Fp1))),#r#s#p#q,5994,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q))))))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5994,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q))))))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5994,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&(F(p0&Fp1)|(p2&G!p3))&G(p1|!p3)),#r#s#p#q,5995,SAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s))))))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5995,SAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (((((p) & (G(!q)))) | (F(((r) & (F(s))))))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5995,SAT,0.03
all,(G(!p0|p2)&G(!p2|F(p0&p3))&((p0&Fp1)|F(p2&G!p3))&G(p1|!p3)),#r#s#p#q,5996,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((!r) || (p)))) && ([](((s) || (!q)))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q))))))) && ([](((!p) || (<>(((r) && (q)))))))),#r#s#p#q,5996,UNSAT,0.03
NUSMV_v260,((G(((!r) | (p)))) & (G(((s) | (!q)))) & (((((r) & (F(s)))) | (F(((p) & (G(!q))))))) & (G(((!p) | (F(((r) & (q)))))))),#r#s#p#q,5996,SAT,0.03
all,G(p1|!p3),#r#s#p#q,5997,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,5997,SAT,0.03
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,5997,SAT,0.03
all,(G(Fp3|F!p2)&G(!p0|G!p3)),#r#s#p#q,5998,SAT,no-time
SPIN_v651,(([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q)))))),#r#s#p#q,5998,SAT,0.03
NUSMV_v260,((G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q)))))),#r#s#p#q,5998,SAT,0.03
all,(G(!p0|G!p3)&G(Fp3|F!p2)&G(p1|!p3)),#r#s#p#q,5999,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q)))))),#r#s#p#q,5999,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q)))))),#r#s#p#q,5999,SAT,0.03
all,(G(Fp3|F!p2)&G(!p0|G!p3)&G(p1|!p3)&((Fp2&p0)|GF(p0&Fp1))),#r#s#p#q,6000,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,6000,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,6000,SAT,0.03
all,(G(Fp3|F!p2)&G(!p0|G!p3)&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,6001,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))),#r#s#p#q,6001,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (((((r) & (F(s)))) | (F(((r) & (X(p)))))))),#r#s#p#q,6001,SAT,0.03
all,(G(Fp3|F!p2)&G(!p0|G!p3)&G(p1|!p3)&(F(p0&Fp1)WF(p2&G!p3))),#r#s#p#q,6002,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,6002,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,6002,SAT,0.03
all,(X((p0&Fp1)|F(p0&Xp2))&G(Fp3|F!p2)&G(!p0|G!p3)&G(p1|!p3)),#r#s#p#q,6003,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,6003,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,6003,SAT,0.03
all,(G(!p0|G!p3)&G(Fp3|F!p2)&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(p1|!p3)),#r#s#p#q,6004,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,6004,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,6004,SAT,0.03
all,(G(Fp3|F!p2)&X((p2&G!p1)|(GFp1&Gp0))&G(!p0|G!p3)&G(p1|!p3)),#r#s#p#q,6005,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,6005,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,6005,SAT,0.03
all,(G(Fp3|F!p2)&G(!p0|G!p3)&G(p1|!p3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))),#r#s#p#q,6006,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,6006,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,6006,SAT,0.03
all,(G(Fp3|F!p2)&G(!p0|G!p3)&(F(p0&p2)|(p0&FGp1&Fp1))&G(p1|!p3)),#r#s#p#q,6007,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s)))))))),#r#s#p#q,6007,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s)))))))),#r#s#p#q,6007,SAT,0.03
all,(G(Fp3|F!p2)&G(!p0|G!p3)&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)),#r#s#p#q,6008,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,6008,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,6008,SAT,0.03
all,(G(Fp3|F!p2)&G(!p0|G!p3)&(F(p0&p2)|(p0&F!p1&Fp1))&G(p1|!p3)),#r#s#p#q,6009,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q)))))),#r#s#p#q,6009,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((!r) | (G(!q))))) & (G(((F(!p)) | (F(q)))))),#r#s#p#q,6009,SAT,0.03
all,(G(!p0|G!p3)&G(Fp3|F!p2)&(((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(p1|!p3)),#r#s#p#q,6010,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!r) || ([](!q))))) && ([](((<>(!p)) || (<>(q))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,6010,TIMEOUT,300.0
